code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
9540,현대중공업,2023,Q1,중공업,-0.18439085555699442,0.04640868505652773,0.0036322547318090592,-0.38199903315987294,0.05993985503723698,-0.3144297673602432,0.0,0.0021118736831537976,0.012372028274898472,0.014835298929448015,-1.2724308984561166,-0.8284515645261324,-0.8584808152712291,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13813599448168395,0.33762832626216044,009540
9540,현대중공업,2022,Q4,중공업,0.014992180472158445,0.02198987767158589,0.020685648055835948,0.17994070307932652,-0.49605553423757076,-0.020870798152143655,0.0,0.014546631314012792,0.0218773991396799,0.23041988229370003,0.7123490384942468,20.618854462441764,9.648496937553638,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,0.04510714055384479,0.25528816145363753,0.4165627624992092,0.4170839469808545,0.5290069215770439,0.5288820180604632,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-0.03636472058907966,0.13813599448168395,009540
9540,현대중공업,2022,Q3,중공업,0.01780091616721302,-0.00526644232100415,-0.001046766412879152,0.01696335638887536,-0.1887018035176905,-0.054256010884516814,0.0,0.0015206871131836497,0.0005676185401279898,0.1027747628925233,-0.12733628506458783,-0.8960404789947645,-0.6131322787809677,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14347793980641796,-0.03636472058907966,009540
9540,현대중공업,2022,Q2,중공업,0.10473231253885706,-0.01585060226922652,0.004200129398762353,0.035471423242526834,-0.016600901179955718,0.016826466356864245,0.0,0.003485127552436129,0.0038219418497640323,-0.15613554629789494,-2.2586787936591475,0.02579800077981309,0.007338499533037446,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07759604924450823,-0.14347793980641796,009540
9540,현대중공업,2022,Q1,중공업,0.00862991865938878,0.004137261369264067,0.004881531785131399,-0.058012149329169205,0.048306314271841844,-0.022515718074205382,0.0,0.003570993793777122,0.0057258509602529095,-0.4273557200605753,-0.7133665631824966,1.4115231108146356,-0.38749615473027876,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008843350200946575,0.07759604924450823,009540
9540,현대중공업,2021,Q4,중공업,0.1650051468692133,-0.024867461633689025,0.002191597749650942,0.09650291626354712,-0.37586571229018284,-0.12467767331898338,0.0,0.005689043066832822,0.006688185701282601,1.1893598681574815,-10.747068319545873,-0.7316068775280818,-0.039466795341601135,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.13989721747887152,0.0069925186161621244,5.782996027958731e-05,0.0,-7.33441182052541e-05,0.00029455081001494854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014377788943521305,0.008843350200946575,009540
9540,현대중공업,2021,Q3,중공업,0.10207036055779484,-0.0052805235439767895,0.0087223878801439,0.022906952422272475,0.12653543953455704,0.06894929021336105,0.0,0.006068808486112021,0.006712067175380421,-0.07244087163161006,-0.5342905507763549,5.064220187462211,4.8855152793831795,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08660154314433355,0.014377788943521305,009540
9540,현대중공업,2021,Q2,중공업,0.0065114946509690075,0.0048761634575711366,0.005089175567345672,0.011297464361015752,-0.013569061458539866,9.616514201393755e-05,0.0,0.001055047851291624,0.005256697820388956,0.01323109384194554,-3.5362753811963956,-2.201992639258896,-2.4711545259815955,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19266093166180845,-0.08660154314433355,009540
9540,현대중공업,2021,Q1,중공업,0.001404086072111399,0.0034371175777883067,0.0031718350462812683,-0.045640051438421425,0.11104697116557971,0.019099626808766423,0.0,-0.0006079874917795935,0.0026460640652365974,0.008845042200624764,-1.4127748997223415,-1.1950518764455362,-0.9698166502954361,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18953198958350204,-0.19266093166180845,009540
9540,현대중공업,2020,Q4,중공업,0.0025759287723798874,-0.028741567108844235,-0.02476651427966814,0.09196192095175815,0.8290929252120458,0.3101116786933784,0.0,-0.024855373689161242,-0.03292630765971638,-0.048441764404146825,-0.6470215160997186,-3.987046014207683,-5.872757595093076,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.4223863384573603,-0.01602858689023079,-0.05885544126589848,-0.05882352941176472,-0.05876910121385459,-0.05882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919230916493299,0.18953198958350204,009540
9540,현대중공업,2020,Q3,중공업,0.029171792642217254,-0.003848653549433423,0.00022466616352501134,-0.005371700915898114,0.3582759338862376,0.08021644162971775,0.0,0.43741314067797976,-0.0015768637743164282,0.2968314534761791,-0.44837114525010047,0.4727826309919434,0.11986591070346453,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02128753115102193,0.06919230916493299,009540
9540,현대중공업,2020,Q2,중공업,0.028228899295654974,-0.004605030029210533,-0.000668548930674473,-0.013024859848078219,0.03492897020588348,-0.0021427271652263435,0.0,-0.30573432413857604,-0.0006352981595986185,-0.4898012858965588,1.2800424965040218,-5.110151155536661,-0.13995417172731028,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10709398719600921,-0.02128753115102193,009540
9540,현대중공업,2020,Q1,중공업,-0.059572393874660956,-0.0007205200225621766,-0.00816202828719459,-0.47367289656165046,0.15134434791181173,-0.3997246281296941,0.0,0.0068900034709196145,0.006648835905908035,0.2770910216920026,0.6725396455252526,2.917690271639294,-4.5227504077700456,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09312276899184964,-0.10709398719600921,009540
9540,현대중공업,2019,Q4,중공업,-0.002767347944765519,-0.00276944180343186,-0.0027691770465605448,0.047585713135646746,-0.34397568548221114,-0.021513155281343566,0.0,-0.002224376667508854,-0.0020460802046146087,0.7961564989017578,-0.6514266135628898,-1.0577544242235037,1.168294440957943,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.0,0.03805651410177524,0.4058421480543133,0.1251918783142616,0.18745973621529233,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1571627311565927,-0.09312276899184964,009540
9540,현대중공업,2019,Q3,중공업,0.01347809168535341,-0.002376325086492659,-0.00039907122250926186,-0.01549210892761077,0.18689356149810332,0.015051991402322606,0.0,-0.0006264558783983798,-0.0009857176845046167,-0.9812881376541486,-1.4506549157309534,-1.3002845150282796,-0.7986301981994284,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847951844903076,-0.1571627311565927,009540
9540,현대중공업,2019,Q2,중공업,-0.8339309619157194,-0.10361923379261684,-0.4211084495018471,-0.9427647737518767,-0.9686759795542388,-0.9491170579123293,0.0,0.041320194244652386,-0.04474675775716652,-0.22432108591711653,2.3332943820823244,4.781193683189962,-6.176996635142101,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08038091853753876,0.09847951844903076,009540
9540,현대중공업,2019,Q1,중공업,-0.0009066693007823146,-0.012144993349464839,-0.007290562217219909,-0.06771164746162273,0.17423713788319306,-0.01811280700752027,0.0,0.000951460000905735,0.0005702560313733951,-0.1747027722835265,-1.0573475469371145,-1.0308577589875436,-1.034948363154905,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05632310860481532,-0.08038091853753876,009540
9540,현대중공업,2018,Q4,중공업,0.07530688566002497,0.020343033763788432,0.04337993217840386,0.16850444007237164,0.06839408947251346,0.14648213002287047,0.023244127781415047,-0.02461359398591212,-0.020595486456025824,0.0994911439104631,-4.597086784081065,-106.41061340802547,-85.59204734144237,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.0,0.0767923495693752,0.3186764040587502,0.7698634196942378,0.24617586531130264,-0.0025999970621503055,0.0,0.18562750000000006,0.24896468615624623,0.010382655264749019,-0.4234462402257565,-0.999,0.11793203731170587,-0.11371797594043706,-0.05632310860481532,009540
9540,현대중공업,2018,Q3,중공업,-0.010995192455750646,-0.01573503553007527,-0.013753975330591195,-0.030873073365781933,-0.04861370313585067,-0.034832195121761056,0.0,-0.00011146621582314165,-0.0002056064614960329,0.042662252648989485,-1.425843701477364,-1.0253192547706798,-1.0385433708905518,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04302938053343697,0.052335141184573046,-0.11371797594043706,009540
9540,현대중공업,2018,Q2,중공업,-0.08825750261856447,-0.004353228971181178,-0.041230584070073406,-0.09947767985710809,-0.054000827324645506,-0.08971186810185938,0.0,-0.0015637114655496775,-0.007245351529554633,0.0633972549019306,0.5538524750745439,2.254391946641753,-5.685567350563138,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016501823260217652,0.008326733241505919,0.052335141184573046,009540
9540,현대중공업,2018,Q1,중공업,0.02496960283015448,-0.01745479738461775,0.0007508606378525684,-0.1514202592543833,-0.03472819939430971,-0.12880374683437146,0.2205930649846346,0.02292411656563531,0.11721426126303869,-0.22756311512943217,-0.5089061319064693,-0.9265240703985436,-1.038829513439476,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02001261812904276,0.3489422692412766,0.008326733241505919,009540
9540,현대중공업,2017,Q4,중공업,0.05494720549471421,-0.08497675800470794,-0.029751868303783402,-0.04285670852854084,0.16944754707234488,-0.00795108769143571,0.0,-0.029126121654050263,-0.04854774397284356,0.13634496926825168,-4.721772237331253,-79.05738024641474,-57.99729638475368,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,-0.3494462391071036,-0.0672487909725954,0.24903490269063222,0.24941369606003772,0.5659282298197656,1.1017128108869074,0.0,0.0,-0.25440228947368426,-0.9943012423262194,0.47762340718717944,2.150802807227543,-0.07585693532953786,-0.19975490144782365,0.3489422692412766,009540
9540,현대중공업,2017,Q3,중공업,-0.07523189802901353,-0.018970731730170165,-0.041974331022034295,-0.09736203180552583,-0.028591590015310975,-0.08673199259035014,0.0,0.00043114948031508504,0.0002911777786975822,-0.25931975111864625,-0.3651469449712472,-1.0609178016664096,-0.9980597302429697,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000490000578504346,-0.07637373574573925,0.025911745364342487,-0.16958526889814587,-0.19975490144782365,009540
9540,현대중공업,2017,Q2,중공업,-0.07318533666066795,-0.01156230376754852,-0.26914672745691914,-0.4621478833202749,-0.23958658593273607,-0.5400605581452558,-0.25440228947368426,0.3761476700684656,0.6468944804433385,0.005807404194169585,0.07080399911240831,-1.5791699210578776,19.532596599129505,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11877024076999432,-0.3463477275974097,0.0026892751482154864,-0.013696727920771494,-0.16958526889814587,009540
9540,현대중공업,2017,Q1,중공업,-0.23545676217612121,-0.2542588135866203,-0.007761224537393474,0.37758635247086225,-0.45232539770337754,0.43778858851336766,0.10321298042866944,0.017114385973987067,-0.5154649014764064,-0.3821849988313556,-0.1793833481594811,-1.529627912722498,-1.6186575442321587,0.5158067335463936,-0.005897475606975844,0.011192800453106333,0.13548951048950886,0.057487026215818915,0.0277777777777779,0.09135267010029824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010154567488433,0.024529783714074105,0.04860796538376744,0.0,-0.013696727920771494,009540
9540,현대중공업,2016,Q4,중공업,0.014366785626736878,0.008748845690609741,0.011092056033160658,0.12963327880375597,-0.14809756407928842,0.045938784946182754,-0.0935567132182985,-0.027361048621087458,-0.0258889123028615,0.04446419013918912,-0.1568910265527801,-2.877981273721253,-3.219876255955673,0.9720054193181309,0.034143632958706815,0.00772594542518501,0.3210161662817601,0.08866217088941863,-0.06896551724137923,0.07425742574257432,-0.060505772245914136,-0.13123988547242627,-0.07880726712598274,-0.07956827780384812,-0.08071031161969455,-0.08043151969981233,0.0,0.0,0.0,0.0,0.055800929847818814,0.01710210012716762,0.07821035403956422,0.022361074163679454,0.0,009540
9540,현대중공업,2016,Q3,중공업,-0.06299212150247746,-0.018684124051238538,-0.03766427542569439,-0.0038576736224937846,-0.2192781428594579,-0.08032855680056172,0.0,0.014306277647091692,0.01216677870341254,-0.14410155159450921,-0.17651813569297492,0.9009413846823466,0.963178093705163,-0.1224419591674838,-0.036025820210948356,0.003894683630669471,-0.16954353663214605,-0.05062240034318399,0.08411214953271018,0.005784579336604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047922530921595374,-0.0459545363174827,-0.04905849188024447,0.07351276848191088,0.022361074163679454,009540
9540,현대중공업,2016,Q2,중공업,-0.02176884354010622,0.044725410519394604,0.015165902635918771,-0.08047092082008223,0.023536964815781714,-0.04606027619900965,0.0,0.008274508032228178,0.09743375813169353,-0.08424408675292683,0.08916783518573057,-0.7667367964364343,-0.800709013679767,-0.027027232119385514,-0.03230381641886115,0.012538958150480006,-0.08606485539000996,0.008471446426447704,-0.044642857142857095,0.3509743792660007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019571814261130083,-0.00736988597509014,0.007420785716728329,0.2676169073124405,0.07351276848191088,009540
9540,현대중공업,2016,Q1,중공업,-0.006060659034330729,-0.010154695788428314,-0.008338894929141527,-0.033913355872801865,-0.04196111431759619,-0.03659085354122149,0.07429210838791867,0.0341930243557198,0.03233848141077722,-0.7730340511325435,-1.0604371935789663,-1.2227513517361994,-1.2549028565559759,-0.03306613361493349,0.038799175276764686,0.0038272110826311767,-0.1254024221983725,-0.02437748355156011,0.05660377358490565,-0.22660852268380383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06107905231748678,-0.10595862438035997,-0.032633329461393745,-0.02982712532369778,0.2676169073124405,009540
10140,삼성중공업,2024,Q4,중공업,0.10018825199965709,0.17822190929385706,0.1340712835170772,0.09462385851701138,1.9267356835646678,0.17181807478158206,0.0,0.03928170651484986,0.017229361926022868,0.16272749825417043,0.810123956094587,-6.647787620618112,-1.71897169946181,-0.885912717013292,-0.5607838304468524,-0.5671377444221422,-0.6957575384188308,-0.6926059200311527,-0.22300647533859908,-0.7325959963081038,-0.8377426582022113,-0.6362115808864298,-0.7830341004746186,-0.3604494629305445,-0.7622296231412624,-0.36883446750431204,-0.8706913605149416,-0.806858537718127,-0.806858537718127,-0.4846495565423171,-0.6566484195818668,1.262880223488129,-0.3915539915402614,0.192204286941129,0.192204286941129,010140
10140,삼성중공업,2024,Q3,중공업,-0.14133361341462503,-0.047354725050753554,-0.10290656179920432,-0.09415469245460883,-0.45166437751246136,-0.11837382646462857,0.0,-0.033719424180400415,-0.051391439801208416,-0.08203506726190746,-0.08204631338649793,0.27266159272215873,0.27266159272215873,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15207878626156152,0.192204286941129,010140
10140,삼성중공업,2024,Q2,중공업,0.018500884517164362,0.028208259536337987,0.02244789851233886,0.009977015416210211,0.024100576100451798,0.010921489003179907,0.0,-0.025811324371774358,0.06280803840761529,0.0886535177516512,3.4127752103314313,-1.9110547160610256,-1.9110547160610256,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10666313721558776,0.15207878626156152,010140
10140,삼성중공업,2024,Q1,중공업,0.06481359298226175,-0.02082994980379793,0.028245673471621435,0.01729628325622401,0.07678123244111856,0.021068355928944626,0.0,0.02915731946049349,0.054192600176639516,-0.028454086276951895,-0.03710356474004528,-0.8240684937040159,-0.726396940543568,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0820822328042833,0.10666313721558776,010140
